current_time,weather,temp,humidity
2025-08-25 18:54:22,Rain,25.76,100
2025-08-25 19:26:09,Thunderstorm,24.76,100
2025-08-25 19:41:13,Thunderstorm,24.76,100
2025-08-25 19:52:43,Rain,24.76,100
2025-08-25 20:37:58,Rain,24.76,100
2025-08-25 20:51:05,Rain,24.76,100
2025-08-25 21:30:52,Rain,25.76,100
2025-08-25 21:44:21,Rain,25.76,100
2025-08-25 21:55:45,Rain,25.76,100
2025-08-25 22:38:24,Mist,25.76,100
2025-08-25 22:49:46,Mist,25.76,100
2025-08-25 23:30:35,Mist,26.76,100
2025-08-25 23:44:24,Rain,26.76,100
2025-08-25 23:56:01,Rain,26.76,100
2025-08-26 03:32:29,Clouds,29.76,74
2025-08-26 04:00:09,Clouds,29.76,74
2025-08-26 04:45:03,Clouds,30.76,66
2025-08-26 04:56:48,Clouds,30.76,66
2025-08-26 05:40:08,Clouds,30.76,66
2025-08-26 05:51:49,Clouds,30.76,66
2025-08-26 06:53:59,Clouds,31.76,62
2025-08-26 07:32:26,Clouds,30.76,70
2025-08-26 07:45:11,Clouds,30.76,70
2025-08-26 07:57:02,Clouds,30.76,70
2025-08-26 08:52:44,Clouds,29.76,74
2025-08-26 09:39:13,Clouds,28.76,79
2025-08-26 09:52:05,Clouds,28.76,79
2025-08-26 10:42:53,Clouds,27.76,94
2025-08-26 10:54:24,Clouds,27.76,94
2025-08-26 11:29:38,Clear,26.76,89
2025-08-26 11:44:16,Clear,26.76,89
2025-08-26 11:55:44,Clear,26.76,89
2025-08-26 13:43:55,Clouds,24.76,100
2025-08-26 13:55:50,Clouds,24.76,100
2025-08-26 14:40:26,Clouds,24.76,100
2025-08-26 14:52:42,Clouds,24.76,100
2025-08-26 15:36:16,Clouds,24.76,94
2025-08-26 15:48:43,Clouds,24.76,94
2025-08-26 16:00:33,Clouds,24.76,94
2025-08-26 16:47:43,Clouds,23.76,100
2025-08-26 16:59:21,Clouds,23.76,100
2025-08-26 17:36:07,Clear,22.76,100
2025-08-26 17:48:16,Clear,22.76,100
2025-08-26 18:00:07,Clear,22.76,100
2025-08-26 18:50:31,Clear,22.76,100
2025-08-26 19:23:16,Clouds,24.13,95
2025-08-26 19:40:23,Clear,22.76,100
2025-08-26 19:52:37,Clear,22.76,100
2025-08-26 20:34:34,Clear,21.76,100
2025-08-26 20:47:00,Clear,21.76,100
2025-08-26 20:58:24,Clear,21.76,100
2025-08-26 21:29:35,Clear,21.76,100
2025-08-26 21:42:07,Clear,21.76,100
2025-08-26 21:53:38,Clear,21.76,100
2025-08-26 22:35:45,Clear,23.76,100
2025-08-26 22:47:44,Clear,23.76,100
2025-08-26 22:59:37,Clear,23.76,100
2025-08-26 23:29:21,Clouds,25.76,94
2025-08-26 23:42:00,Clouds,25.76,94
2025-08-26 23:53:31,Clouds,25.76,94
2025-08-27 03:12:11,Clouds,29.76,66
2025-08-27 03:52:29,Clouds,30.76,55
2025-08-27 04:40:25,Clouds,31.76,55
2025-08-27 04:52:01,Clouds,31.76,55
2025-08-27 05:34:50,Clear,31.76,51
2025-08-27 05:46:24,Clear,31.76,51
2025-08-27 05:58:06,Clear,31.76,51
2025-08-27 06:51:15,Clear,31.76,51
2025-08-27 07:28:43,Clear,30.76,58
2025-08-27 07:42:32,Clear,30.76,58
2025-08-27 07:54:20,Clear,30.76,58
2025-08-27 08:46:41,Clear,28.76,65
2025-08-27 08:58:26,Clear,28.76,65
2025-08-27 09:37:26,Clouds,27.76,65
2025-08-27 09:49:07,Clouds,27.76,65
2025-08-27 10:38:53,Clear,25.76,78
2025-08-27 10:50:44,Clear,25.76,78
2025-08-27 11:26:00,Clear,25.76,83
2025-08-27 11:40:47,Clear,25.76,83
2025-08-27 11:52:43,Clear,25.76,83
2025-08-27 13:34:10,Clear,24.76,94
2025-08-27 13:51:13,Clear,24.76,94
2025-08-27 14:39:00,Clear,24.76,100
2025-08-27 14:51:38,Clear,24.76,100
2025-08-27 15:35:01,Clear,24.76,100
2025-08-27 15:49:00,Clear,24.76,100
2025-08-27 16:00:19,Clear,24.76,100
2025-08-27 16:48:21,Clear,24.76,100
2025-08-27 16:59:39,Clear,24.76,100
2025-08-27 17:34:43,Clear,24.76,100
2025-08-27 17:46:28,Clear,24.76,100
2025-08-27 17:58:22,Clear,24.76,100
2025-08-27 18:48:05,Clear,24.76,94
2025-08-27 18:59:20,Clear,24.76,94
2025-08-27 19:26:30,Clear,24.76,94
2025-08-27 19:40:41,Clear,24.76,94
2025-08-27 19:52:42,Clear,24.76,94
2025-08-27 20:35:55,Clear,24.76,94
2025-08-27 20:50:16,Clear,24.76,94
2025-08-27 21:28:06,Clear,24.76,94
2025-08-27 21:41:24,Clear,24.76,94
2025-08-27 21:52:58,Clear,24.76,94
2025-08-27 22:34:11,Clear,24.76,100
2025-08-27 22:45:57,Clear,24.76,100
2025-08-27 22:57:49,Clear,24.76,100
2025-08-27 23:28:49,Clear,25.76,89
2025-08-27 23:41:18,Clear,25.76,89
2025-08-27 23:53:17,Clear,25.76,89
2025-08-28 03:13:06,Clouds,30.02,60
2025-08-28 03:52:31,Clouds,30.76,62
2025-08-28 04:40:16,Clouds,30.76,62
2025-08-28 04:51:51,Clouds,30.76,62
2025-08-28 05:36:03,Clouds,29.76,70
2025-08-28 05:48:14,Clouds,29.76,70
2025-08-28 05:59:47,Clouds,29.76,70
2025-08-28 06:53:09,Clouds,30.76,70
2025-08-28 07:30:47,Clouds,29.76,74
2025-08-28 07:43:54,Clouds,29.76,74
2025-08-28 07:55:30,Clouds,29.76,74
2025-08-28 08:47:37,Clouds,30.76,70
2025-08-28 08:59:03,Clouds,30.76,70
2025-08-28 09:37:05,Clouds,29.76,79
2025-08-28 09:49:11,Clouds,29.76,79
2025-08-28 10:39:34,Clouds,28.76,84
2025-08-28 10:51:28,Clouds,28.76,84
2025-08-28 11:25:53,Clouds,28.76,84
2025-08-28 11:41:27,Clouds,28.76,84
2025-08-28 11:53:24,Clouds,28.76,84
2025-08-28 13:36:15,Clouds,27.76,100
2025-08-28 13:51:51,Clouds,27.76,100
2025-08-28 14:40:35,Clouds,27.76,100
2025-08-28 14:53:05,Clouds,27.76,100
2025-08-28 15:34:57,Clouds,27.76,100
2025-08-28 15:49:24,Clouds,27.76,100
2025-08-28 16:43:42,Clouds,27.76,100
2025-08-28 16:57:37,Clouds,27.76,100
2025-08-28 17:34:21,Clouds,27.76,100
2025-08-28 17:46:15,Clouds,27.76,100
2025-08-28 17:57:53,Clouds,27.76,100
2025-08-28 18:51:03,Clouds,26.76,100
2025-08-28 19:23:39,Clouds,25.99,92
2025-08-28 19:39:53,Clouds,26.76,100
2025-08-28 19:51:43,Clouds,26.76,100
2025-08-28 20:33:47,Clouds,26.76,100
2025-08-28 20:46:42,Clouds,26.76,100
2025-08-28 20:58:09,Clouds,26.76,100
2025-08-28 21:29:44,Rain,26.76,100
2025-08-28 21:41:53,Clouds,26.76,100
2025-08-28 21:53:48,Rain,26.76,100
2025-08-28 22:33:43,Clouds,27.76,100
2025-08-28 22:45:26,Clouds,27.76,100
2025-08-28 22:56:57,Clouds,27.76,100
2025-08-28 23:29:19,Clouds,28.76,100
2025-08-28 23:42:06,Clouds,28.76,100
2025-08-28 23:53:30,Clouds,28.76,100
2025-08-29 03:12:02,Clouds,30.76,79
2025-08-29 03:51:55,Clouds,30.76,74
2025-08-29 04:39:33,Clouds,31.76,74
2025-08-29 04:51:23,Clouds,31.76,74
2025-08-29 05:33:35,Clouds,30.76,79
2025-08-29 05:45:16,Clouds,30.76,79
2025-08-29 05:57:05,Clouds,30.76,79
2025-08-29 06:51:16,Clouds,31.76,74
2025-08-29 07:29:33,Clouds,25.76,100
2025-08-29 07:42:06,Clouds,25.76,100
2025-08-29 07:53:38,Clouds,25.76,100
2025-08-29 08:45:31,Clouds,28.76,100
2025-08-29 08:57:19,Rain,28.76,100
2025-08-29 09:35:43,Clouds,28.76,100
2025-08-29 09:47:35,Clouds,28.76,100
2025-08-29 09:59:22,Clouds,28.76,100
2025-08-29 10:29:05,Clouds,28.76,100
2025-08-29 10:44:43,Clouds,28.76,100
2025-08-29 10:56:20,Clouds,28.76,100
2025-08-29 11:19:39,Clouds,29.22,90
2025-08-29 11:32:07,Clouds,27.76,100
2025-08-29 11:43:39,Clouds,27.76,100
2025-08-29 11:55:08,Clouds,27.76,100
2025-08-29 12:44:01,Clouds,26.76,100
2025-08-29 13:16:44,Clouds,26.76,100
2025-08-29 13:40:29,Clouds,26.76,100
2025-08-29 13:52:12,Rain,26.76,100
2025-08-29 14:14:25,Rain,26.76,100
2025-08-29 14:36:02,Clouds,26.76,100
2025-08-29 14:48:29,Clouds,26.76,100
2025-08-29 15:00:30,Clouds,26.76,100
2025-08-29 15:25:26,Mist,26.76,100
2025-08-29 15:40:06,Mist,26.76,100
2025-08-29 15:52:01,Mist,26.76,100
2025-08-29 16:17:52,Rain,27.18,97
2025-08-29 16:41:59,Mist,27.76,100
2025-08-29 16:54:29,Thunderstorm,27.76,100
2025-08-29 17:17:35,Thunderstorm,26.76,100
2025-08-29 17:33:44,Thunderstorm,26.76,100
